item_id,name,usable_at_45,required_level,item_level,slot,slot_code,item_type,item_subtype,quality,spell_power,intellect,haste,hit,crit,spirit,mp5,chrono_score,discovered,collected,worldforged,locations,tooltip
515400,Tawana's Spare Axe,False,51,56,One-hand,INVTYPE_WEAPON,Weapon,One-Handed Axes,3,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 72.9, 51.8 [CONFIRMED]",tawana's spare axe worldforged binds when picked up one-hand axe 46 - 70 damage speed 1.60 (36.4 damage per second) +7 agility +7 stamina requires level 51 item level 56 equip: increases attack power by 11.   you haven't collected this appearance
515295,Charred Slicer,False,50,55,One-hand,INVTYPE_WEAPON,Weapon,One-Handed Swords,3,0,0,0,0,0,0,0,0.0,True,False,True,"Blasted Lands 48.0, 30.0 [FADING]",charred slicer worldforged binds when picked up one-hand sword 77 - 117 damage speed 2.70 (35.8 damage per second) +5 agility +5 stamina requires level 50 item level 55 equip: increases your expertise rating by 5. chance on hit: hurls a burning shadow ball that causes 41 shadowflame damage and an additional 30 every 2 sec damage over 6 sec.   you haven't collected this appearance
515731,Vilebranch Ritual Dagger,False,50,55,One-hand,INVTYPE_WEAPON,Weapon,Daggers,3,0,0,0,0,0,0,0,0.0,True,False,True,"The Hinterlands 60.0, 78.0 [CONFIRMED]",vilebranch ritual dagger worldforged binds when picked up one-hand dagger 45 - 69 damage speed 1.60 (35.8 damage per second) +5 agility +5 stamina requires level 50 item level 55 equip: increases attack power by 7. equip: dealing damage to a target below 35% health has a chance to apply a clean cut causing 31 physical damage every second for 6 seconds.   you haven't collected this appearance
515631,Ruinbreaker,False,49,54,One-hand,INVTYPE_WEAPON,Weapon,One-Handed Axes,3,0,0,0,0,0,0,0,0.0,True,False,True,"Azshara 28.6, 81.3 [CONFIRMED]","ruinbreaker worldforged binds when picked up one-hand axe 70 - 106 damage speed 2.50 (35.1 damage per second) +4 strength +5 stamina requires level 49 item level 54 equip: increases your armor penetration rating by 5. chance on hit: your attacks now ignore 5% of targets armor for 12 seconds.    you haven't collected this appearance"
515196,Ravenwind Fangblade,False,48,53,One-hand,INVTYPE_WEAPON,Weapon,Daggers,3,0,0,0,0,0,0,0,0.0,True,False,True,"Feralas 44.3, 10.1 [CONFIRMED]","ravenwind fangblade worldforged binds when picked up one-hand dagger 50 - 75 damage speed 1.80 (34.7 damage per second) +5 stamina requires level 48 item level 53 equip: increases attack power by 7. equip: increases your armor penetration rating by 5. chance on hit: invoke the ravenwind, causing an additional 172 nature damage.   you haven't collected this appearance"
515712,Sludge Hammer,False,48,53,One-hand,INVTYPE_WEAPON,Weapon,One-Handed Maces,3,0,0,0,0,0,0,0,0.0,True,False,True,"The Hinterlands 58.9, 43.1 [CONFIRMED]","sludge hammer worldforged binds when picked up one-hand mace 72 - 108 damage speed 2.60 (34.6 damage per second) +6 strength +6 stamina requires level 48 item level 53 chance on hit: cause a slimeburst, dealing 21 nature damage to nearby enemies.   you haven't collected this appearance"
515769,Venom-Infused Screwdriver,False,48,53,One-hand,INVTYPE_WEAPON,Weapon,Daggers,3,0,0,0,0,0,0,0,0.0,True,False,True,"The Noxious Lair 56.1, 12.3 [CONFIRMED]",venom-infused screwdriver worldforged binds when picked up one-hand dagger 39 - 58 damage speed 1.40 (34.6 damage per second) +6 agility +6 stamina requires level 48 item level 53 equip: your melee attacks to have a chance to poison your target dealing 25 nature damage every 3 seconds for 15 seconds.   you haven't collected this appearance
515775,Carapace Carver,False,46,51,One-hand,INVTYPE_WEAPON,Weapon,Daggers,3,0,0,0,0,0,0,0,0.0,True,False,True,"Tanaris 50.3, 69.5 [FADING]",carapace carver worldforged binds when picked up one-hand dagger 45 - 68 damage speed 1.70 (33.2 damage per second) +7 agility requires level 46 item level 51 equip: increases your armor penetration rating by 6. equip: increases your expertise rating by 7.   you haven't collected this appearance
354464,Volkmar's Enchanting Rod,False,58,63,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,6,7,0,5,0,0,0,13.85,True,False,True,"Deadwind Pass 50.0, 74.8 [CONFIRMED]","volkmar's enchanting rod worldforged binds when picked up ranged wand 76 - 115 shadow damage speed 1.50 (63.6 damage per second) +7 intellect requires level 58 item level 63 equip: increases spell power by 6. equip: improves hit rating by 5. ""marked by indecipherable runes.""   you haven't collected this appearance"
410175,Deathwhisper Wand,False,56,61,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,9,0,0,7,0,0,0,12.15,True,False,True,"Eastern Plaguelands 18.9, 31.2 [FADING]",deathwhisper wand worldforged binds when picked up ranged wand 82 - 125 shadow damage speed 1.70 (61.1 damage per second) requires level 56 item level 61 equip: increases spell power by 9. equip: improves hit rating by 7.   you haven't collected this appearance
410230,Searwind Wand,False,51,56,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,5,6,0,5,0,0,0,12.05,True,False,True,"Burning Steppes 87.0, 55.2 [FADING]",searwind wand worldforged binds when picked up ranged wand 74 - 112 nature damage speed 1.70 (54.8 damage per second) +6 intellect requires level 51 item level 56 equip: improves hit rating by 5. equip: increases spell power by 5.   you haven't collected this appearance
410042,Wand of Twilight,False,60,65,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,6,7,0,0,0,0,0,11.6,True,False,True,"Silithus 64.5, 26.8 [FADING]",wand of twilight worldforged binds when picked up ranged wand 89 - 135 holy damage speed 1.70 (66.1 damage per second) +7 intellect requires level 60 item level 65 equip: increases spell penetration by 6. equip: increases spell power by 6.   you haven't collected this appearance
410021,Burning Judgement,False,55,60,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,6,7,0,0,0,6,0,11.6,True,False,True,"Western Plaguelands 42.0, 19.0 [FADING]",burning judgement worldforged binds when picked up ranged wand 76 - 115 holy damage speed 1.60 (59.8 damage per second) +7 intellect +6 spirit requires level 55 item level 60 equip: increases spell power by 6.   you haven't collected this appearance
410204,Burnscorch Wand,False,53,58,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,6,6,0,0,0,6,0,10.8,True,False,True,"Burning Steppes 63.0, 48.8 [FADING]",burnscorch wand worldforged binds when picked up ranged wand 73 - 111 fire damage speed 1.60 (57.3 damage per second) +6 intellect +6 spirit requires level 53 item level 58 equip: increases spell power by 6.   you haven't collected this appearance
515395,Gorishi Antenna,False,53,58,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,6,6,0,0,0,0,0,10.8,True,False,True,"The Slithering Scar 45.2, 86.8 [CONFIRMED]",gorishi antenna worldforged binds when picked up ranged wand 69 - 103 nature damage speed 1.50 (57.3 damage per second) +4 stamina +6 intellect requires level 53 item level 58 equip: increases spell power by 6.   you haven't collected this appearance
515633,Elune's Glow,False,51,56,Ranged,INVTYPE_RANGED,Weapon,Bows,3,5,5,0,0,0,0,0,9.0,True,False,True,"Azshara 49.0, 46.6 [CONFIRMED]","elune's glow worldforged binds when picked up ranged bow 78 - 118 damage speed 2.80 (35.0 damage per second) +5 intellect requires level 51 item level 56 equip: increases spell power by 5. chance on hit: fire a volley of arrows, dealing 52 arcane damage to up to 5 nearby targets.   you haven't collected this appearance"
515733,Wand of the Broodbound,False,50,55,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,4,5,5,0,0,0,0,0,9.0,True,False,True,"The Hinterlands 58.0, 87.0 [CONFIRMED]","wand of the broodbound worldforged binds when picked up ranged wand 83 - 126 nature damage speed 1.70 (61.6 damage per second) +5 intellect requires level 50 item level 55 equip: increases spell power by 5. ""resonates with the faint heartbeat of an ancient evil.""   you haven't collected this appearance"
515619,Azure Will,False,51,56,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,5,0,4,0,0,5,0,7.6,True,False,True,"Azshara 42.5, 84.0 [FADING]",azure will worldforged binds when picked up ranged wand 79 - 119 frost damage speed 1.80 (54.8 damage per second) +5 spirit requires level 51 item level 56 equip: increases spell power by 5. equip: improves haste rating by 4.   you haven't collected this appearance
515324,Infernal Tender,False,51,56,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,5,0,0,4,0,0,0,6.8,True,False,True,"Felwood 41.1, 41.1 [FADING]",infernal tender worldforged binds when picked up ranged wand 79 - 119 fire damage speed 1.80 (54.8 damage per second) +4 stamina requires level 51 item level 56 equip: increases spell power by 5. equip: improves hit rating by 4.   you haven't collected this appearance
515263,Dark Iron Scorcher,False,46,51,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,5,0,0,4,0,0,0,6.8,True,False,True,"Searing Gorge 55.0, 48.0 [CONFIRMED]",dark iron scorcher worldforged binds when picked up ranged wand 58 - 87 fire damage speed 1.50 (48.3 damage per second) +4 stamina requires level 46 item level 51 equip: increases spell power by 5. equip: improves hit rating by 4.   you haven't collected this appearance
515781,Hazzali Antenna,False,47,52,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,0,5,3,0,0,5,0,5.95,True,False,True,"The Gaping Chasm 71.2, 26.2 [FADING]",hazzali antenna worldforged binds when picked up ranged wand 60 - 90 nature damage speed 1.50 (50.0 damage per second) +5 intellect +5 spirit requires level 47 item level 52 equip: improves haste rating by 3.   you haven't collected this appearance
410117,Starfall Longbow,False,59,64,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,7,0,0,0,0,0,5.6,True,False,True,"Winterspring 64.0, 68.9 [CONFIRMED]",starfall longbow worldforged binds when picked up ranged bow 82 - 124 damage speed 2.60 (39.4 damage per second) +5 agility +7 intellect requires level 59 item level 64 equip: increases attack power by 7. chance on hit: cause 84 to 94 arcane damage.   you haven't collected this appearance
410119,The Leaping Arc,False,59,64,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Wands,3,0,7,0,0,0,0,0,5.6,True,False,True,"Winterspring 61.1, 69.5 [CONFIRMED]",the leaping arc worldforged binds when picked up ranged wand 109 - 164 arcane damage speed 2.10 (64.8 damage per second) +5 stamina +7 intellect requires level 59 item level 64 equip: increases spell penetration by 6.   you haven't collected this appearance
410158,Blight Bomber,False,58,63,Ranged,INVTYPE_RANGED,Weapon,Bows,4,0,7,0,0,0,0,0,5.6,True,False,True,"Eastern Plaguelands 22.2, 68.1 [FADING]",blight bomber worldforged binds when picked up ranged bow 111 - 166 damage speed 3.10 (44.7 damage per second) +7 intellect requires level 58 item level 63 equip: increases attack power by 8. chance on hit: call forth plaguehounds to attack your target.   you haven't collected this appearance
410070,Lost Cenarion Bolter,False,58,63,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,7,0,0,0,0,0,5.6,True,False,True,"Silithus 55.1, 48.0 [CONFIRMED]",lost cenarion bolter worldforged binds when picked up ranged crossbow 87 - 131 damage speed 2.80 (38.9 damage per second) +5 agility +7 intellect requires level 58 item level 63 equip: increases attack power by 7.   you haven't collected this appearance
410208,Ashendawn Bow,False,52,57,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,0,4,0,0,0,0,2.6,True,False,True,"Burning Steppes 88.8, 23.0 [FADING]",ashendawn bow worldforged binds when picked up ranged bow 73 - 111 damage speed 2.60 (35.5 damage per second) +4 agility +4 stamina requires level 52 item level 57 equip: improves haste rating by 4.   you haven't collected this appearance
410071,Sandstone Sniper,False,54,59,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,0,0,3,3,0,0,2.55,True,False,True,"Silithus 69.3, 43.3 [CONFIRMED]",sandstone sniper worldforged binds when picked up ranged bow 79 - 119 damage speed 2.70 (36.7 damage per second) +3 agility requires level 54 item level 59 equip: improves hit rating by 3. equip: improves critical strike rating by 3. chance on hit: shoot a poisoned arrow dealing 97 nature damage and 23 nature damage over 10 seconds.   you haven't collected this appearance
354462,Shorean's Ironwood Longbow,False,58,63,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,0,0,0,5,0,0,2.0,True,False,True,"Deadwind Pass 42.7, 74.5 [FADING]","shorean's ironwood longbow worldforged binds when picked up ranged bow 84 - 127 damage speed 2.70 (38.9 damage per second) +5 agility +5 stamina requires level 58 item level 63 equip: improves critical strike rating by 5. ""a bow pulled from the pages of a book""   you haven't collected this appearance"
410066,Sandreaver Longbow,False,57,62,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,0,0,0,5,0,0,2.0,True,False,True,"Silithus 20.3, 20.6 [FADING]",sandreaver longbow worldforged binds when picked up ranged bow 83 - 124 damage speed 2.70 (38.3 damage per second) +5 stamina requires level 57 item level 62 equip: increases attack power by 7. equip: improves critical strike rating by 5.   you haven't collected this appearance
217850,Fel Infused Rifle,False,55,60,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,5,0,0,2.0,False,False,True,,fel infused rifle binds when picked up ranged gun 74 - 111 damage speed 2.80 (33.0 damage per second) +3 agility requires level 51 item level 49 equip: increases attack power by 5. equip: improves critical strike rating by 4. equip: improves your resilience rating by 16.   you haven't collected this appearance
515366,Lost Fighter's Crossbow,False,51,56,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,2,0,0,0,4,0,0,0,1.8,True,False,True,"Un'Goro Crater 45.9, 14.1 [FADING]",lost fighter's crossbow worldforged binds when picked up ranged crossbow 47 - 71 damage speed 2.00 (29.7 damage per second) +3 stamina requires level 51 item level 56 equip: increases attack power by 5. equip: improves hit rating by 4.   you haven't collected this appearance
515203,Night Sentinel's Aim,False,47,52,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,0,0,4,0,0,0,1.8,True,False,True,"Feralas 52.1, 28.1 [FADING]",night sentinel's aim worldforged binds when picked up ranged bow 73 - 110 damage speed 2.80 (32.7 damage per second) +4 agility requires level 47 item level 52 equip: improves hit rating by 4. equip: increases attack power by 5.   you haven't collected this appearance
410170,Ravenridge Shotgun,False,54,59,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,4,0,0,1.6,True,False,True,"Eastern Plaguelands 74.1, 58.8 [CONFIRMED]",ravenridge shotgun worldforged binds when picked up ranged gun 76 - 115 damage speed 2.60 (36.7 damage per second) +4 agility +4 stamina requires level 54 item level 59 equip: improves critical strike rating by 4.   you haven't collected this appearance
410091,Snowtalon Crossbow,False,54,59,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,0,4,0,0,1.6,True,False,True,"Winterspring 67.2, 51.1 [FADING]",snowtalon crossbow worldforged binds when picked up ranged crossbow 82 - 124 damage speed 2.80 (36.7 damage per second) +4 strength +4 stamina requires level 54 item level 59 equip: improves critical strike rating by 4.   you haven't collected this appearance
515404,Jungle String Bow,False,52,57,Ranged,INVTYPE_RANGED,Weapon,Bows,3,0,0,0,0,4,0,0,1.6,True,False,True,"Un'Goro Crater 63.3, 81.6 [CONFIRMED]",jungle string bow worldforged binds when picked up ranged bow 82 - 124 damage speed 2.90 (35.5 damage per second) +4 agility +4 stamina requires level 52 item level 57 equip: improves critical strike rating by 4.   you haven't collected this appearance
354522,Draenic Longbow,False,50,55,Ranged,INVTYPE_RANGED,Weapon,Bows,2,0,0,0,0,4,0,0,1.6,True,False,True,"Blasted Lands 55.5, 32.2 [CONFIRMED]",draenic longbow worldforged binds when picked up ranged bow 61 - 92 damage speed 2.60 (29.3 damage per second) +4 agility requires level 50 item level 55 equip: improves critical strike rating by 4.   you haven't collected this appearance
410233,Scarlet Blunderbuss,False,52,57,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,3,0,0,0,1.35,True,False,True,"Western Plaguelands 40.7, 52.1 [CONFIRMED]",scarlet blunderbuss worldforged binds when picked up ranged gun 73 - 111 damage speed 2.60 (35.5 damage per second) +3 stamina requires level 52 item level 57 equip: increases attack power by 4. equip: improves hit rating by 3. chance on hit: fire a blessed shell dealing 87 to 92 holy damage.   you haven't collected this appearance
515801,The Wingman,False,48,53,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,3,0,0,0,1.35,True,False,True,"Tanaris 57.1, 91.1 [FADING]",the wingman worldforged binds when picked up ranged gun 75 - 112 damage speed 2.80 (33.4 damage per second) +3 agility requires level 48 item level 53 equip: improves hit rating by 3. equip: increases attack power by 4. chance on hit: increases your pets attack power by 20.   you haven't collected this appearance
515340,Acid Bolter,False,47,52,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,3,0,0,0,1.35,True,False,True,"Felwood 48.7, 84.8 [CONFIRMED]",acid bolter worldforged binds when picked up ranged crossbow 79 - 118 damage speed 3.00 (32.8 damage per second) +3 agility requires level 47 item level 52 equip: increases attack power by 4. equip: improves hit rating by 3. chance on hit: shoot an acid dipped bolt dealing 52 to 58 nature damage.   you haven't collected this appearance
410199,Charblaze Rifle,False,55,60,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,3,0,0,1.2,True,False,True,"Burning Steppes 44.3, 43.7 [FADING]","charblaze rifle worldforged binds when picked up ranged gun 80 - 121 damage speed 2.70 (37.2 damage per second) +3 stamina requires level 55 item level 60 equip: increases attack power by 5. equip: improves critical strike rating by 3. chance on hit: overheats the barrel, causing your ranged autoattacks to deal 8% additional damage as fire, but reduces your ranged attack speed by 15% for 6 sec.   you haven't collected this appearance"
410019,Sentinel Sharpshooter,False,55,60,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,0,3,0,0,1.2,True,False,True,"Western Plaguelands 48.2, 23.0 [CONFIRMED]","sentinel sharpshooter worldforged binds when picked up ranged crossbow 83 - 126 damage speed 2.80 (37.2 damage per second) +3 strength +3 agility requires level 55 item level 60 equip: improves critical strike rating by 3. equip: you have a chance when you miss a ranged attack to increase your hit rating by 20 for 15 seconds, stacking 3 times.   you haven't collected this appearance"
410098,Snowstalker Rifle,False,58,63,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,0,0,0,0.0,True,False,True,"Winterspring 50.8, 17.8 [FADING]",snowstalker rifle worldforged binds when picked up ranged gun 81 - 122 damage speed 2.60 (38.9 damage per second) +4 agility requires level 58 item level 63 equip: increases attack power by 7. chance on hit: increases your armor penetration rating by 20 for 10 sec.   you haven't collected this appearance
410201,Obsidian Boltthrower,False,55,60,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,0,0,0,0,0.0,True,False,True,"Burning Steppes 66.0, 21.9 [CONFIRMED]",obsidian boltthrower worldforged binds when picked up ranged crossbow 80 - 121 damage speed 2.70 (37.2 damage per second) +4 agility +5 stamina requires level 55 item level 60 equip: increases your armor penetration rating by 4.   you haven't collected this appearance
410046,Trigdy's Pistol,False,55,60,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,4,0,0,0,0,0,0,0,0.0,True,False,True,"Silithus 54.4, 25.1 [CONFIRMED]",trigdy's pistol worldforged binds when picked up ranged gun 88 - 134 damage speed 2.60 (42.8 damage per second) +5 agility +5 stamina requires level 55 item level 60 chance on hit: increases your ranged haste rating by 500 for 3 sec.   you haven't collected this appearance
410138,Scarlet Crossbow,False,53,58,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,0,0,0,0,0.0,True,False,True,"Eastern Plaguelands 71.3, 75.8 [FADING]",scarlet crossbow worldforged binds when picked up ranged crossbow 81 - 121 damage speed 2.80 (36.1 damage per second) +4 agility +4 stamina requires level 53 item level 58 equip: ranged attack power against undead is increased by 30.   you haven't collected this appearance
410075,Brigade Blunderbuss,False,51,56,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,2,0,0,0,0,0,0,0,0.0,True,False,True,"Silithus 26.2, 55.1 [CONFIRMED]",brigade blunderbuss worldforged binds when picked up ranged gun 61 - 93 damage speed 2.60 (29.7 damage per second) +3 strength +3 stamina requires level 51 item level 56 equip: increases defense rating by 3.   you haven't collected this appearance
354523,Felshot,False,50,55,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,0,0,0,0.0,True,False,True,"Blasted Lands 48.0, 53.0 [CONFIRMED]",felshot worldforged binds when picked up ranged gun 74 - 112 damage speed 2.70 (34.4 damage per second) +5 stamina requires level 50 item level 55 equip: increases attack power by 8.   you haven't collected this appearance
515729,Highnest Repeater,False,50,55,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,0,0,0,0,0.0,True,False,True,"The Hinterlands 67.6, 80.0 [FADING]",highnest repeater worldforged binds when picked up ranged crossbow 82 - 124 damage speed 3.00 (34.4 damage per second) +4 stamina requires level 50 item level 55 equip: increases attack power by 6. equip: increases your armor penetration rating by 4.   you haven't collected this appearance
515354,Dinosaur Tranquilizer,False,48,53,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 70.2, 84.1 [FADING]","dinosaur tranquilizer worldforged binds when picked up ranged gun 72 - 108 damage speed 2.70 (33.3 damage per second) +3 strength +4 agility +4 stamina requires level 48 item level 53 ""it makes them sleep forever.""   you haven't collected this appearance"
515625,Markri Turret,False,48,53,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Crossbows,3,0,0,0,0,0,0,0,0.0,True,False,True,"Azshara 40.0, 46.5 [CONFIRMED]","markri turret worldforged binds when picked up ranged crossbow 77 - 116 damage speed 2.90 (33.3 damage per second) +3 agility +2 stamina requires level 48 item level 53 equip: increases attack power by 4. chance on hit: trigger elte rune, dealing 137 nature damage over 15 seconds. stacks up to 3 times. ""eldara inscribed markri runes onto weapons like this one to defend the city from attackers. the enchantments animating it have long since faded, but it looks to function similarly to a modern crossbow.""   you haven't collected this appearance"
515357,Marsh Shooter,False,48,53,Ranged,INVTYPE_RANGED,Weapon,Bows,2,0,0,0,0,0,0,0,0.0,True,False,True,"Un'Goro Crater 71.9, 74.5 [FADING]",marsh shooter worldforged binds when picked up ranged bow 57 - 85 damage speed 2.50 (28.4 damage per second) +3 agility +3 stamina requires level 48 item level 53 equip: increases attack power by 4.   you haven't collected this appearance
515259,Disciplinary Rifle,False,47,52,Ranged,INVTYPE_RANGEDRIGHT,Weapon,Guns,3,0,0,0,0,0,0,0,0.0,True,False,True,"Searing Gorge 49.0, 55.1 [FADING]",disciplinary rifle worldforged binds when picked up ranged gun 76 - 114 damage speed 2.90 (32.8 damage per second) +3 strength +4 stamina requires level 47 item level 52 equip: increases your expertise rating by 4.   you haven't collected this appearance
410073,Old God Carving,False,60,65,Relic,INVTYPE_RELIC,Armor,Totems,3,9,0,6,0,0,0,0,12.9,False,False,True,,old god carving worldforged binds when picked up relic totem requires level 60 item level 65 equip: increases spell power by 9. equip: improves haste rating by 6.
515033,Ghostflame Scripture,False,57,62,Relic,INVTYPE_RELIC,Armor,Librams,3,6,7,0,0,0,6,0,11.6,False,False,True,,ghostflame scripture worldforged binds when picked up relic libram +7 intellect +6 spirit +4 fire resistance +4 shadow resistance requires level 57 item level 62 equip: increases spell power by 6.
515305,Lost Faith,False,46,51,Relic,INVTYPE_RELIC,Armor,Librams,3,10,0,0,0,0,0,10,10.0,False,False,True,,"lost faith worldforged binds when picked up relic libram requires level 46 item level 51 equip: increases spell power by 10. equip: restores 10 mana per 5 sec. equip: healing with holy light or flash of light grants you a stack of finding faith increasing your haste rating by 4 for 15 seconds, stacking 3 times. ""the local wretched once followed the light, but with their bodies and minds broken, their teachings have long since been forgotten."""
515732,Libram of Resolute Light,False,50,55,Relic,INVTYPE_RELIC,Armor,Librams,3,7,0,0,0,6,0,0,9.4,False,False,True,,"libram of resolute light worldforged binds when picked up relic libram requires level 50 item level 55 equip: increases spell power by 7. equip: improves critical strike rating by 6. ""carried by a brave knight on a quest to cleanse the evil stirring within jintha’alor."""
410132,Mossflayer Lost Totem,False,55,60,Relic,INVTYPE_RELIC,Armor,Totems,3,8,0,0,0,0,8,0,8.0,False,False,True,,mossflayer lost totem worldforged binds when picked up relic totem +8 spirit requires level 55 item level 60 equip: increases spell power by 8.
515386,Totem of Scorching Sparks,False,54,59,Relic,INVTYPE_RELIC,Armor,Totems,2,8,0,0,0,0,0,0,8.0,False,False,True,,"totem of scorching sparks worldforged binds when picked up relic totem requires level 54 item level 59 equip: increases spell power by 8. equip: reduces the mana cost of flame shock by 40, and increases its direct damage by 40 and periodic damage by 8."
515717,Idol of the Aerie,False,46,51,Relic,INVTYPE_RELIC,Armor,Idols,3,8,0,0,0,0,0,0,8.0,False,False,True,,"idol of the aerie worldforged binds when picked up relic idol requires level 46 item level 51 equip: increases spell power by 8. equip: your rejuvenation ticks have a chance to sprout a lesser bloom on a nearby ally, restoring a small amount of health over 6 seconds."
515257,Steam Pressure Totem,False,47,52,Relic,INVTYPE_RELIC,Armor,Totems,3,0,7,0,0,0,0,0,5.6,False,False,True,,steam pressure totem worldforged binds when picked up relic totem +5 agility +7 intellect requires level 47 item level 52 equip: casting flame shock or lava burst while water shield is active causes you to consume a water shield orb and gain the mana for it.
410124,Libram of Amphibious Devotion,False,59,64,Relic,INVTYPE_RELIC,Armor,Librams,3,0,0,0,0,0,0,0,0.0,False,False,True,,libram of amphibious devotion worldforged binds when picked up relic libram requires level 59 item level 64 equip: you have a chance when dealing direct holy damage to douse the target dealing an additional 26 frost damage.
410229,Firebrand Libram,False,57,62,Relic,INVTYPE_RELIC,Armor,Librams,3,0,0,0,0,0,0,0,0.0,False,False,True,,"firebrand libram worldforged binds when picked up relic libram requires level 57 item level 62 equip: your judgement spells are infused with draconic flame, dealing an additional 100 fire damage over 6 seconds to the target."
410065,Idol of Shifting Sands,False,56,61,Relic,INVTYPE_RELIC,Armor,Idols,3,0,0,0,0,0,0,0,0.0,False,False,True,,idol of shifting sands worldforged binds when picked up relic idol requires level 56 item level 61 equip: increases your dodge rating by 7. equip: increases defense rating by 7.
515414,Libram of Ancient Warding,False,55,60,Relic,INVTYPE_RELIC,Armor,Librams,3,0,0,0,0,0,0,0,0.0,False,False,True,,libram of ancient warding worldforged binds when picked up relic libram requires level 55 item level 60 equip: increases the block value of your shield by 9. equip: judgements have a chance to increase your block rating by 30 for 12 sec.
410135,Idol of Breathing Life,False,54,59,Relic,INVTYPE_RELIC,Armor,Idols,3,0,0,0,0,0,0,0,0.0,False,False,True,,idol of breathing life worldforged binds when picked up relic idol requires level 54 item level 59 equip: casting remove curse and cure or abolish poison heals the target for 100.
410137,Scarlet Doctrine,False,54,59,Relic,INVTYPE_RELIC,Armor,Librams,3,0,0,0,0,0,0,0,0.0,False,False,True,,scarlet doctrine worldforged binds when picked up relic libram +6 strength requires level 54 item level 59 equip: judgement casts against undead creatures increase critical strike rating and haste rating by 14 for 8 sec.
410167,Ebonshadow Breeches,False,53,58,Relic,INVTYPE_RELIC,Armor,Totems,3,0,0,0,0,0,0,0,0.0,False,False,True,,ebonshadow breeches worldforged binds when picked up relic totem requires level 53 item level 58
515606,Idol of the Ocean's Depths,False,53,58,Relic,INVTYPE_RELIC,Armor,Idols,3,0,0,0,0,0,0,0,0.0,False,False,True,,idol of the ocean's depths worldforged binds when picked up relic idol requires level 53 item level 58 equip: direct healing on targets below 35% health restores 80 mana.
410079,Timbermaw Idol,False,53,58,Relic,INVTYPE_RELIC,Armor,Idols,3,0,0,0,0,0,0,0,0.0,False,False,True,,timbermaw idol worldforged binds when picked up relic idol requires level 53 item level 58 equip: casting enrage or berserk increases critical strike rating and dodge rating by 24 for 10 sec.
410088,Windsong Totem,False,53,58,Relic,INVTYPE_RELIC,Armor,Totems,3,0,0,0,0,0,0,0,0.0,False,False,True,,"windsong totem worldforged binds when picked up relic totem requires level 53 item level 58 equip: increases defense rating by 8. equip: dealing nature damage has a chance to increase threat generated by 3%, and increases armor by 300 for 12 sec."
